hid;geo1;geo2;ea;urbrur;hhsize;statocc;rooms;bedrooms;floor;walls;roof;water;toilet;electricity;cook_fuel;car;bicycle;motorcycle;refrigerator;tv;radio;bank;exp_01;exp_02;exp_03;exp_04;exp_05;exp_06;exp_07;exp_08;exp_09;exp_10;exp_11;exp_12;NIi;piIi;sI;nII;sII
cafa8bd8228;2;25;25045;1;5;1;1;1;1;5;5;21;;1;4;;1;0;0;0;1;0;;127;;284;302;;;168;121;107;;153;18294;0.0877495997809538;1;183;1
bbbd1f31fbb;2;25;25045;1;8;1;2;1;1;3;5;11;31;0;4;0;0;0;0;0;0;0;;178;;821;;;;139;;154;79;;18294;0.0877495997809538;1;183;1
a12fe590624;2;25;25045;1;4;1;6;;1;;5;43;23;0;4;0;1;0;0;0;1;0;3776;240;;;;;268;;67;54;50;;18294;0.0877495997809538;1;183;1
98b8916e965;2;25;25045;1;5;1;1;;1;3;7;21;13;0;4;0;0;0;0;;0;0;3283;;;857;;74;;;19;;52;;18294;0.0877495997809538;1;183;1
5080d07f947;2;25;25045;1;4;1;1;1;1;3;8;21;31;0;2;0;0;0;0;0;0;0;1785;14;450;;;;;;33;;;394;18294;0.0877495997809538;1;183;1
d34826165a1;2;25;25046;1;5;1;1;1;1;5;5;21;;1;4;0;1;0;0;0;0;0;;41;;;368;84;161;210;;;;;18294;0.0877495997809538;1;183;1
0c52ce00289;2;25;25047;1;4;;2;1;1;3;5;21;31;1;6;0;0;0;0;0;1;0;;45;;678;;;337;126;84;;70;;18294;0.0877495997809538;1;183;1
32528845921;2;25;25048;2;4;1;1;;1;3;8;11;31;1;4;0;0;;0;0;1;0;1963;;;;122;;;;;;;609;18294;0.0877495997809538;1;183;1
597601fa948;2;25;25048;2;4;1;3;3;1;2;5;61;21;1;2;0;0;;1;0;0;0;4252;99;;2004;249;;;45;87;;170;;18294;0.0877495997809538;1;183;1
d4cb42faf22;2;25;25048;2;3;1;1;1;2;7;;96;21;1;5;0;0;0;0;1;1;0;;;;;381;70;;92;165;;;417;18294;0.0877495997809538;1;183;1
1565fe561c4;2;25;25048;2;4;1;1;;1;2;8;11;21;1;;0;0;0;;1;1;;;32;;1703;234;;179;27;89;276;;;18294;0.0877495997809538;1;183;1
bd6c135c62c;2;25;25048;2;4;1;1;1;1;3;8;11;31;1;6;0;0;0;0;1;0;0;2890;;711;1645;;;;195;250;;;;18294;0.0877495997809538;1;183;1
3fd1ec132db;2;25;25048;2;5;1;1;1;1;7;5;11;96;1;6;0;;0;0;1;1;1;;36;;;;;;;182;318;;;18294;0.0877495997809538;1;183;1
cca6b03abe0;2;25;25049;1;3;1;2;1;1;2;7;11;31;0;4;0;0;0;0;0;1;0;;92;242;;165;;290;;;;55;;18294;0.0877495997809538;1;183;1
078cf3c7927;2;25;25049;1;4;1;4;2;2;3;1;21;;1;4;0;0;0;1;1;0;0;3281;44;567;;257;;;241;;;;714;18294;0.0877495997809538;1;183;1
46cff03f204;2;25;25049;1;3;1;5;3;1;3;5;51;21;1;4;0;0;0;1;1;1;0;4246;;;2682;352;204;365;;;;;600;18294;0.0877495997809538;1;183;1
884fd006f99;2;25;25049;1;5;1;1;;1;2;7;43;31;0;4;0;0;0;;0;1;0;;;;;141;;;12;;;;31;18294;0.0877495997809538;1;183;1
b81c562e64a;2;25;25050;2;7;;5;;;3;1;11;21;1;;0;0;0;1;1;;1;5423;96;;5404;;;;;;2069;425;;18294;0.0877495997809538;1;183;1
80adc7a5f7d;2;25;25050;2;5;1;3;2;;4;1;11;21;;2;0;1;;;1;1;1;6284;53;964;;1308;;;991;715;1026;370;726;18294;0.0877495997809538;1;183;1
ce6fa8d6209;2;25;25050;2;4;1;5;3;;3;1;11;11;1;2;0;0;1;1;1;1;1;;;;4534;445;;870;670;432;1420;232;1028;18294;0.0877495997809538;1;183;1
8e1026656f3;2;25;25050;2;5;1;4;3;6;3;1;11;11;1;2;1;1;;1;1;1;1;5385;76;;7188;1559;765;;;;;908;1625;18294;0.0877495997809538;1;183;1
2373a5b34ec;2;25;25050;2;4;1;4;3;;3;1;11;11;1;2;1;0;1;1;1;1;1;5346;;;8991;1760;;5332;2418;;2107;956;;18294;0.0877495997809538;1;183;1
8d5dd8c1a9a;2;25;25050;2;4;1;4;2;2;3;1;11;11;1;2;;0;1;1;1;0;;5196;;;;;774;;1100;;1880;415;;18294;0.0877495997809538;1;183;1
dd72dd32995;2;25;25050;2;5;1;2;2;6;;1;11;11;;2;1;0;1;1;1;1;;4170;;1339;4998;985;;;1383;742;;;;18294;0.0877495997809538;1;183;1
3c4f679f262;2;25;25050;2;5;1;2;2;6;3;1;11;11;1;2;1;;1;;1;1;;4222;48;1388;4858;1070;;;1312;714;;764;;18294;0.0877495997809538;1;183;1
cfc1d2e81fd;2;25;25050;2;3;1;3;2;2;3;1;21;11;1;2;0;1;1;1;1;1;1;4517;58;928;4622;;;993;;;1069;478;1045;18294;0.0877495997809538;1;183;1
2e009cf313c;2;25;25051;1;1;3;;1;6;5;1;11;12;1;2;;0;0;1;1;1;1;1481;;206;1901;;;;163;301;26;;330;18294;0.0877495997809538;1;183;1
a1a2d9fa31c;2;25;25051;1;3;1;1;1;2;;5;11;31;1;2;0;0;1;;1;1;1;;;612;1366;911;244;1114;321;700;;;607;18294;0.0877495997809538;1;183;1
0871768687e;2;25;25051;1;1;1;3;2;6;4;1;21;11;1;2;0;0;0;1;1;;1;3001;;;2365;;;1099;;711;150;;;18294;0.0877495997809538;1;183;1
24ebf059d4e;1;16;16001;2;4;1;7;3;6;3;;11;11;1;2;0;0;1;1;1;1;1;;58;856;;333;;650;320;;;;;31488;0.151036372466528;1;315;1
45c297390c6;1;16;16001;2;8;1;3;2;2;5;;11;;1;2;0;1;1;1;1;1;1;6520;;;1831;;;1010;;;;98;650;31488;0.151036372466528;1;315;1
e75a0f7bffe;1;16;16001;2;6;1;4;2;2;3;1;21;11;1;2;1;1;1;1;1;1;1;;104;2278;8359;1391;;;2285;1189;;797;2263;31488;0.151036372466528;1;315;1
af2aaaae043;1;16;16001;2;6;1;3;2;2;;1;;21;1;2;1;1;0;1;1;1;1;;;1686;6007;862;;3514;1414;661;;729;;31488;0.151036372466528;1;315;1
0d0102886ed;1;16;16001;2;5;1;;2;6;3;1;11;11;1;1;1;;0;1;1;1;1;;64;;;1185;;;;829;;;1611;31488;0.151036372466528;1;315;1
465c679268a;1;16;16001;2;10;2;2;1;2;3;5;11;11;1;2;1;0;0;;1;1;1;;;1634;5403;;535;;;;1163;630;2030;31488;0.151036372466528;1;315;1
bca3f0e19fd;1;16;16002;2;3;1;5;3;6;4;1;11;11;1;;0;0;0;1;1;1;;;;;;2133;;3684;;;461;;;31488;0.151036372466528;1;315;1
ad0a7c2d90f;1;16;16002;2;3;3;4;3;2;3;1;11;;1;2;1;1;1;1;1;1;1;4165;;;6060;;693;;;;;477;1385;31488;0.151036372466528;1;315;1
440937e4cc4;1;16;16003;2;3;1;;2;6;4;1;11;11;1;1;0;0;0;1;1;1;1;;;;3318;1126;;;;947;129;;618;31488;0.151036372466528;1;315;1
1d515547961;1;16;16003;2;1;1;2;2;2;3;;11;22;1;2;0;0;0;1;1;1;0;;;130;;;;;;;;;;31488;0.151036372466528;1;315;1
1796c36a5aa;1;16;16003;2;2;1;4;2;6;3;1;11;11;1;;1;;0;1;;1;1;3455;;751;;1727;;2957;;736;;;;31488;0.151036372466528;1;315;1
f23946868d6;1;16;16003;2;1;1;2;1;2;;9;;23;0;3;0;0;;0;0;;0;1235;;;;221;;;;;19;367;;31488;0.151036372466528;1;315;1
fa569bb5150;1;16;16004;2;2;1;4;2;2;3;1;11;11;1;2;0;0;1;1;1;0;;3471;33;;;466;;;754;;;;;31488;0.151036372466528;1;315;1
1576593c4f8;1;16;16004;2;2;1;3;1;6;3;1;;11;1;2;1;0;0;;1;0;1;;;;6330;701;;;;156;;;;31488;0.151036372466528;1;315;1
6fd920bbe59;1;16;16004;2;2;1;4;2;2;3;;11;11;1;2;0;0;0;1;1;;0;2448;;;;290;;;;122;35;;;31488;0.151036372466528;1;315;1
4303538535c;1;16;16004;2;2;1;3;2;2;3;;11;11;1;2;0;0;0;0;1;1;1;;;262;2761;;;;406;;109;;436;31488;0.151036372466528;1;315;1
68a9231886d;1;16;16004;2;1;1;;1;2;3;1;21;21;1;4;0;0;0;0;0;0;0;;;;1719;76;;;16;;;;73;31488;0.151036372466528;1;315;1
f62383a2a2c;1;16;16004;2;3;1;1;1;2;5;5;;21;1;2;0;0;0;0;0;0;0;;;;1382;;;;;25;;;161;31488;0.151036372466528;1;315;1
bc40ffd6837;1;16;16004;2;1;;5;1;;5;1;11;12;1;2;1;0;0;1;1;1;1;;;;4134;;392;;;;;;553;31488;0.151036372466528;1;315;1
96f25d13000;1;16;16004;2;2;1;;1;6;3;1;11;11;1;2;0;0;0;1;;1;1;1867;;;4205;448;;;;;;;420;31488;0.151036372466528;1;315;1
6b80c7ffbaf;1;16;16005;2;1;3;2;1;2;3;5;11;21;1;;0;0;0;1;1;;1;2072;;344;2533;273;162;681;;137;67;484;;31488;0.151036372466528;1;315;1
ead0264a734;1;16;16005;2;1;1;4;2;;3;9;11;11;1;1;1;0;0;0;1;1;1;1121;133;;;;;3018;;;;;1174;31488;0.151036372466528;1;315;1
e95978cb962;1;16;16006;2;6;1;3;2;2;3;5;13;;0;4;0;1;0;0;0;0;0;3458;;;;232;;;;148;;;462;31488;0.151036372466528;1;315;1
744bc673132;1;16;16006;2;12;1;1;1;1;4;7;32;96;0;4;0;;0;;0;1;0;;;;;;;;80;;373;;388;31488;0.151036372466528;1;315;1
e2f109b160f;1;16;16006;2;4;1;5;2;2;3;5;;11;1;6;0;0;0;1;1;1;1;;;1068;4544;;426;;;612;;;1591;31488;0.151036372466528;1;315;1
4a89d199208;1;16;16006;2;5;1;1;1;2;3;1;11;11;1;2;0;0;0;1;1;1;1;;;;;162;;;93;104;;;669;31488;0.151036372466528;1;315;1
70eced5191e;1;16;16006;2;5;1;3;2;2;3;9;;21;1;2;0;0;0;1;1;;1;3572;47;563;;180;;;102;112;524;186;793;31488;0.151036372466528;1;315;1
df589c9ac70;1;16;16007;2;2;3;5;3;6;;;11;11;1;2;1;1;1;1;1;1;1;3059;77;1039;8575;;;4121;;1054;710;;;31488;0.151036372466528;1;315;1
481138ba8dd;1;16;16007;2;1;1;6;3;;3;1;11;11;1;2;1;0;0;1;1;1;1;;60;;7933;;327;;;;249;843;;31488;0.151036372466528;1;315;1
5cd3831fd70;1;16;16007;2;4;;3;3;2;3;5;11;11;1;2;1;0;0;1;1;1;1;3905;;689;;854;;2372;1097;;;370;;31488;0.151036372466528;1;315;1
69fd68e4790;1;16;16007;2;2;;3;2;6;3;1;21;11;1;2;0;1;1;1;1;1;1;;;;4208;650;;935;1144;369;322;733;;31488;0.151036372466528;1;315;1
f6fb28ae7bb;1;16;16007;2;2;2;3;1;6;3;;;11;1;2;0;0;0;1;1;1;1;1349;;;2404;;;;;94;;;;31488;0.151036372466528;1;315;1
51628a475fa;1;16;16007;2;2;1;;1;6;3;;11;11;1;1;1;0;0;1;1;1;1;1904;70;;4693;;;2873;;689;;;1199;31488;0.151036372466528;1;315;1
eb7d80477e0;1;16;16007;2;2;1;;3;6;3;1;11;11;1;2;0;1;;1;;1;1;2903;;;7228;;;;;;535;;;31488;0.151036372466528;1;315;1
7fea56d1557;1;16;16007;2;3;1;;3;;3;1;11;11;1;;1;;0;;1;1;1;;;;5862;1120;;;1392;466;;503;951;31488;0.151036372466528;1;315;1
f0403c9b475;1;16;16008;2;8;1;5;3;;3;1;11;11;1;2;0;0;0;0;1;1;;4536;43;;4088;;;;;;1691;155;882;31488;0.151036372466528;1;315;1
b575be72634;1;16;16008;2;7;1;;4;2;3;5;;;1;5;0;1;0;1;1;1;1;;;669;;;;1356;305;550;;;;31488;0.151036372466528;1;315;1
d03a5dc1d59;1;16;16008;2;6;1;3;2;2;3;5;11;11;1;2;0;0;0;1;1;1;1;3968;29;;4009;;;;171;;888;183;892;31488;0.151036372466528;1;315;1
16317465463;1;16;16008;2;5;1;3;2;6;3;1;11;11;1;;0;0;1;;1;1;1;2979;;707;;240;277;483;;179;;272;;31488;0.151036372466528;1;315;1
c5f53cc630b;1;16;16008;2;6;1;2;2;2;3;;;11;1;2;0;1;0;1;1;1;1;;21;745;3105;;357;460;;181;;210;;31488;0.151036372466528;1;315;1
f9d8bc42953;1;16;16008;2;6;1;4;3;;3;1;71;11;1;2;1;0;1;;1;1;1;5630;64;;6702;1241;;3909;;702;;795;;31488;0.151036372466528;1;315;1
c76a6a9a641;1;16;16009;2;1;1;;1;1;1;8;61;31;1;2;0;0;0;;0;0;0;;2;;663;;;;5;23;;;;31488;0.151036372466528;1;315;1
f5c3e7f8000;1;16;16009;2;1;3;2;0;;7;5;14;31;0;3;0;0;0;0;0;0;1;;266;313;;;;429;;187;27;;178;31488;0.151036372466528;1;315;1
329d7647995;1;16;16009;2;1;3;1;0;1;7;5;14;96;0;3;0;0;0;0;0;1;0;1049;152;;475;135;;;;;;;;31488;0.151036372466528;1;315;1
bb4b78a7ca7;1;16;16009;2;1;2;1;1;2;3;5;62;;0;5;0;0;0;0;0;0;0;;230;;461;122;;160;;54;;835;;31488;0.151036372466528;1;315;1
7e10fe90aa5;1;16;16010;2;5;2;1;;2;;5;11;11;1;3;0;0;0;0;0;0;0;;69;;1025;356;;;198;168;;107;;31488;0.151036372466528;1;315;1
a11d8079070;1;16;16010;2;4;1;3;1;;5;7;11;21;1;2;0;0;0;0;1;1;1;3510;58;;;;;431;;;;;;31488;0.151036372466528;1;315;1
91636df6962;1;16;16010;2;5;2;3;2;2;8;9;;11;1;;0;;0;1;1;1;1;;50;1099;2370;2737;1042;1177;;;377;102;;31488;0.151036372466528;1;315;1
761e6bca5c6;1;16;16010;2;3;1;2;1;2;3;5;11;21;1;2;0;;0;0;1;0;1;;;;;;284;;;;228;;727;31488;0.151036372466528;1;315;1
ed690937c2a;1;16;16010;2;6;1;1;1;2;3;1;21;31;1;4;0;0;0;1;1;0;0;2531;;543;;167;111;;;;582;;;31488;0.151036372466528;1;315;1
6cfeb1b7c1c;1;16;16010;2;5;1;5;1;6;3;1;;11;1;;1;0;1;1;1;1;1;;93;1967;8542;2073;953;;2074;;;;;31488;0.151036372466528;1;315;1
4ef926784b4;1;16;16010;2;5;1;1;1;1;3;5;;96;1;4;0;;0;1;1;1;1;4365;;820;3153;359;;424;;;;482;;31488;0.151036372466528;1;315;1
eae1505a95b;1;16;16011;2;6;3;2;1;2;3;5;96;22;1;3;0;0;0;1;1;1;0;;258;;;;;;94;401;;589;;31488;0.151036372466528;1;315;1
43f23d4975c;1;16;16011;2;4;1;3;2;2;6;4;61;12;;3;0;1;1;1;1;0;1;;;;;;484;900;;;;387;798;31488;0.151036372466528;1;315;1
10805aa7b3c;1;16;16011;2;5;1;2;2;2;3;;11;11;0;4;1;0;0;1;1;0;1;3509;;;3881;650;182;2897;;469;923;577;;31488;0.151036372466528;1;315;1
f960d836ade;1;16;16011;2;5;2;2;1;1;3;1;11;23;0;5;0;0;0;0;0;1;0;;109;;1601;;120;;46;148;1100;;435;31488;0.151036372466528;1;315;1
0cde5e32085;1;16;16012;2;1;3;2;1;2;5;;11;12;1;;0;0;0;;1;0;0;1292;6;;1507;;169;;41;192;;;164;31488;0.151036372466528;1;315;1
cb9161456c6;1;16;16012;2;1;1;;1;2;;1;11;;1;2;0;0;0;1;1;0;1;;111;;4205;626;;914;;515;111;886;663;31488;0.151036372466528;1;315;1
f1a20e68c79;1;16;16012;2;1;2;1;;6;3;1;11;11;1;2;;0;0;1;1;1;1;1678;124;;5092;;;4309;783;;;;911;31488;0.151036372466528;1;315;1
8ccd326fb97;1;16;16012;2;1;;1;;2;7;5;11;11;1;1;1;0;0;1;0;1;1;2840;314;;;1261;;;;1007;;522;2898;31488;0.151036372466528;1;315;1
eb1ff53a62a;1;16;16012;2;1;2;1;1;;;1;11;11;1;2;0;0;0;1;;1;1;1284;;;2212;;;;;;119;1025;;31488;0.151036372466528;1;315;1
ef28de910f2;1;16;16012;2;1;3;3;1;2;3;1;11;11;1;2;0;0;;1;1;1;1;;14;146;;;227;;719;158;;88;;31488;0.151036372466528;1;315;1
c4caf593fa9;1;16;16012;2;2;3;3;2;2;3;1;11;22;1;2;0;0;0;0;;1;0;;;;;;;147;70;38;;;;31488;0.151036372466528;1;315;1
3db4fc06920;1;16;16012;2;1;3;3;1;2;3;1;11;;1;2;1;;;0;1;;1;553;;;2100;248;;;217;272;57;167;310;31488;0.151036372466528;1;315;1
a252a8005c5;1;16;16012;2;1;;2;1;1;3;5;;11;1;;0;0;0;1;;;1;1486;;;2411;502;;;535;414;;853;;31488;0.151036372466528;1;315;1
b773465b27b;1;16;16012;2;1;1;1;1;6;3;1;11;11;1;2;0;0;0;1;1;0;1;906;77;509;2222;361;;;;313;87;;;31488;0.151036372466528;1;315;1
6931493ad7c;1;16;16012;2;1;1;;;6;3;1;11;11;1;2;0;0;;1;1;1;;;;;4162;;;;738;390;;921;;31488;0.151036372466528;1;315;1
2689d09d9bc;1;16;16012;2;1;1;2;1;1;5;5;11;21;1;4;0;0;;0;0;1;0;;31;;884;99;;47;;;4;103;;31488;0.151036372466528;1;315;1
5169895d298;1;16;16013;2;4;2;6;4;2;3;1;21;11;1;2;1;1;1;1;1;1;1;5087;84;;6709;;;4579;1886;887;;620;1657;31488;0.151036372466528;1;315;1
b135d825db6;1;16;16013;2;5;1;3;2;;3;5;11;11;1;2;0;0;0;1;1;;;5313;;;4512;865;;;;333;1426;;1102;31488;0.151036372466528;1;315;1
3a02585f0ad;1;16;16014;2;2;2;6;1;2;;1;11;11;1;2;1;0;0;;1;;1;;;882;5801;;;;;701;643;;;31488;0.151036372466528;1;315;1
b4d96c8084f;1;16;16014;2;1;1;4;2;2;3;1;21;12;1;2;0;1;0;1;1;1;1;;158;;3617;;;1110;848;;109;;617;31488;0.151036372466528;1;315;1
fadf7f6c37b;1;16;16014;2;2;1;3;2;6;3;1;;11;1;2;1;0;;1;1;;;;57;;;1382;379;;1403;703;475;769;;31488;0.151036372466528;1;315;1
79d18de3fbc;1;16;16014;2;1;2;1;1;2;3;;11;11;1;2;0;0;0;0;0;1;1;;67;487;1681;;;429;;;129;;;31488;0.151036372466528;1;315;1
4584f873b80;1;16;16014;2;1;1;1;0;2;;3;11;11;1;1;0;0;;1;1;1;1;;128;682;;;;376;504;;191;;;31488;0.151036372466528;1;315;1
06e824d659c;1;16;16015;2;1;1;3;;2;3;1;11;11;1;2;0;0;0;1;1;1;1;;;;3574;443;;692;622;316;;;;31488;0.151036372466528;1;315;1
8f1aec82d6f;1;16;16015;2;1;;3;2;2;3;1;11;11;1;2;0;0;0;1;1;1;1;;57;;;;188;692;622;;132;484;717;31488;0.151036372466528;1;315;1
ab4c2abc6a5;1;16;16015;2;1;2;1;;;3;5;11;21;1;5;0;;0;;0;0;1;;142;;836;196;50;317;;130;59;;;31488;0.151036372466528;1;315;1
d87637810bd;1;16;16015;2;2;3;2;1;2;;5;11;21;1;6;0;0;0;0;;0;0;1009;18;;1417;;;;;19;;361;;31488;0.151036372466528;1;315;1
f9d1e1d8eda;1;16;16015;2;1;2;1;1;2;3;1;21;31;1;4;0;0;0;0;1;1;0;;;;;202;;;;;;;;31488;0.151036372466528;1;315;1
4604ad4c436;1;16;16016;2;8;;1;;1;5;;11;21;1;2;0;0;0;1;1;1;1;;;;;806;;;;237;;2090;;31488;0.151036372466528;1;315;1
b506f3cd294;1;16;16016;2;8;3;2;1;2;3;5;71;12;1;2;1;1;1;1;1;1;1;;;1111;4250;640;;;599;487;;672;1245;31488;0.151036372466528;1;315;1
6c993fb2c4a;1;16;16016;2;9;2;1;1;6;3;1;11;11;;2;0;0;1;1;1;1;1;;28;;2429;;;;116;;813;356;;31488;0.151036372466528;1;315;1
80e87fa49eb;1;16;16016;2;7;1;2;2;2;7;;;21;1;2;0;1;0;1;1;1;1;;;;;;;;604;;1295;1042;;31488;0.151036372466528;1;315;1
7ea2a3e6353;1;16;16016;2;6;1;3;2;6;3;1;;11;1;2;0;0;0;0;0;;0;4397;;749;5048;146;;;;132;623;;;31488;0.151036372466528;1;315;1
8ce9c36be4b;1;16;16016;2;14;1;8;4;2;;5;71;12;1;3;1;1;1;1;1;1;1;;;3937;;;;;3596;2517;;;;31488;0.151036372466528;1;315;1
7a6e9984003;1;16;16017;2;4;3;2;;2;7;9;11;11;1;;0;0;0;;1;1;1;;57;978;1590;;;602;;;;83;;31488;0.151036372466528;1;315;1
9a1c6e6389f;1;16;16018;2;4;1;2;2;2;3;1;21;;1;2;1;0;0;1;1;1;1;3438;;;;260;228;;190;152;;329;;31488;0.151036372466528;1;315;1
1b689dca51c;1;16;16018;2;4;3;6;4;6;;1;11;11;1;2;1;1;1;1;1;1;1;5779;105;;;2479;;6418;2449;1520;;;;31488;0.151036372466528;1;315;1
d056454509f;1;16;16018;2;5;2;3;3;;3;1;11;11;1;2;1;1;1;1;1;1;1;4180;58;;5511;1228;;;;;1874;;;31488;0.151036372466528;1;315;1
2bfbf640f24;1;16;16019;2;4;3;4;;2;3;9;11;11;1;2;0;0;1;1;1;0;0;;39;;3529;;;;172;174;;;;31488;0.151036372466528;1;315;1
4e7a7741935;1;16;16019;2;3;1;3;;2;3;5;11;11;1;2;;0;0;1;1;1;1;4543;115;;4913;518;;;675;;;396;1251;31488;0.151036372466528;1;315;1
48f4bc2729f;1;16;16019;2;5;2;1;;2;3;1;11;22;1;2;0;0;0;1;0;0;0;;;;;155;;360;;129;716;278;;31488;0.151036372466528;1;315;1
17f8d9cd198;1;16;16020;2;3;1;5;2;6;3;1;11;11;1;2;0;0;0;;1;1;1;;;;9491;889;698;;2197;459;;;1155;31488;0.151036372466528;1;315;1
189f67dc344;1;16;16020;2;2;2;3;2;2;3;9;11;;1;2;1;0;0;1;1;1;1;;85;;5452;;378;;964;527;;;;31488;0.151036372466528;1;315;1
99c53fc1d53;1;16;16020;2;3;2;2;1;2;3;1;;21;1;2;0;;1;1;1;0;1;3536;59;629;3780;321;;;;235;388;456;;31488;0.151036372466528;1;315;1
c857f2f5fdd;1;16;16020;2;2;1;5;2;2;;3;11;11;1;2;0;0;1;1;1;;1;2938;;622;2551;1936;;;252;;;;772;31488;0.151036372466528;1;315;1
b9f284daae5;1;16;16020;2;1;2;7;;6;3;1;11;11;1;1;0;0;0;1;1;1;1;1256;;;5630;;;1003;;;242;;;31488;0.151036372466528;1;315;1
fd630dc6666;1;16;16021;2;1;3;4;1;2;3;5;;11;1;1;0;0;0;1;0;0;1;1276;185;;3633;441;;;632;408;;652;;31488;0.151036372466528;1;315;1
8cf00638807;1;16;16021;2;1;3;;1;2;3;5;11;21;1;2;0;0;0;1;;1;1;2072;;344;;273;;;399;;67;484;;31488;0.151036372466528;1;315;1
036c7f2c1ad;1;16;16021;2;1;1;3;1;2;3;;11;11;1;;1;;0;1;1;1;1;1919;132;;;1051;;;;896;;1170;1088;31488;0.151036372466528;1;315;1
7923f37f0a9;1;16;16021;2;1;1;2;;2;;1;;11;;2;;0;0;0;0;0;0;;;;1855;;;;;;36;;220;31488;0.151036372466528;1;315;1
00e1f98a2f0;1;16;16021;2;1;1;3;2;2;3;1;11;11;1;2;;;0;;1;1;1;921;;456;2561;312;;562;;411;97;410;;31488;0.151036372466528;1;315;1
38013198f44;1;16;16021;2;2;2;1;1;;3;1;11;11;1;2;0;0;1;1;1;0;0;;47;;;;;;588;;242;613;;31488;0.151036372466528;1;315;1
f8350db6d3a;1;16;16022;2;4;1;3;3;2;;1;11;11;1;2;1;0;1;;1;0;1;;;;3896;;492;2029;606;;;;;31488;0.151036372466528;1;315;1
2bf5368ee3d;1;16;16022;2;5;1;4;2;2;3;1;;11;1;2;0;0;1;1;1;0;1;6037;;;;729;;;1359;;;;;31488;0.151036372466528;1;315;1
0b38e6bfe49;1;16;16022;2;6;1;;2;2;3;1;11;11;1;1;0;0;;1;0;1;1;3397;;;4457;;;766;615;440;;;1164;31488;0.151036372466528;1;315;1
29a3540ba19;1;16;16023;2;3;1;4;2;6;3;1;;11;1;2;0;0;;;1;0;1;3515;47;;5192;;368;;;378;;529;;31488;0.151036372466528;1;315;1
fd97c8bdc5d;1;16;16023;2;3;1;;2;6;3;1;;11;1;2;0;0;1;1;1;1;;;29;;;;;;;;189;;;31488;0.151036372466528;1;315;1
a6bc4ec245a;1;16;16023;2;2;1;3;2;6;3;1;11;11;1;1;0;0;0;1;1;;1;896;36;;3337;;89;;228;213;129;;;31488;0.151036372466528;1;315;1
81626204b56;1;16;16023;2;1;;2;1;2;3;1;11;11;1;2;0;0;0;1;;1;0;1380;10;;;258;196;;498;;;76;265;31488;0.151036372466528;1;315;1
d82341e69c2;1;16;16023;2;1;1;6;;2;3;;11;11;1;2;1;0;0;1;1;1;1;1598;;195;6299;;350;;773;312;;;;31488;0.151036372466528;1;315;1
2fa4d975535;1;16;16023;2;1;1;5;;1;8;1;21;21;1;2;;0;0;1;;1;1;1536;;342;2992;590;231;;;;38;739;;31488;0.151036372466528;1;315;1
b5e89a2f0bf;1;16;16024;2;4;1;3;2;6;3;1;11;11;1;2;1;1;1;1;1;1;;3460;;1146;;;;;1258;699;;;1067;31488;0.151036372466528;1;315;1
cfabd7ae348;1;16;16024;2;4;1;4;1;2;3;1;11;11;0;2;0;0;0;0;1;1;1;3412;;759;;;;;137;195;;;;31488;0.151036372466528;1;315;1
253eb8c204b;1;16;16024;2;4;;3;2;2;3;1;;11;1;2;0;0;1;1;1;1;1;;59;;4647;637;;;;524;1044;;;31488;0.151036372466528;1;315;1
a9683f8bc34;1;16;16024;2;3;1;;1;2;3;9;11;11;1;2;1;0;;1;1;;1;3661;70;945;;719;499;;830;;524;;;31488;0.151036372466528;1;315;1
a12542a2907;1;16;16024;2;4;2;4;3;6;3;1;11;11;1;2;0;0;1;1;;1;1;;;937;;;;;;324;792;327;;31488;0.151036372466528;1;315;1
cd499fb3f8e;1;16;16025;2;8;1;2;2;2;3;5;11;11;1;2;0;0;0;1;1;1;1;4147;;;;344;;;417;;;;;31488;0.151036372466528;1;315;1
9f3dca3766c;1;16;16025;2;6;1;3;3;1;3;;;96;1;2;0;0;0;;;0;1;;;;3414;390;;;;289;;323;;31488;0.151036372466528;1;315;1
2318a9c7cd2;1;16;16025;2;3;1;3;;2;3;1;11;21;1;2;1;0;0;1;;1;1;3416;;;4360;412;349;;;;;;;31488;0.151036372466528;1;315;1
99af0a4b688;1;16;16025;2;7;1;3;2;3;3;5;31;31;1;4;0;0;1;1;1;1;1;;;;4313;877;;;542;;;987;;31488;0.151036372466528;1;315;1
b440d03127c;1;16;16025;2;9;1;7;;2;3;5;11;11;1;1;1;0;0;;;1;1;4609;;;;;;3481;;;1154;;2389;31488;0.151036372466528;1;315;1
dc1e7cfc648;1;16;16025;2;6;1;3;3;2;3;1;21;11;1;;0;1;1;1;1;1;1;4988;;;4351;478;;932;;;1459;420;;31488;0.151036372466528;1;315;1
2e7c3cc0641;1;16;16026;2;5;3;2;1;2;3;1;11;21;;2;0;0;0;1;1;;1;;;731;2963;214;233;;;;;280;;31488;0.151036372466528;1;315;1
822158a5c9f;1;16;16026;2;1;1;1;1;2;3;1;11;11;1;2;;0;0;1;0;0;1;;90;;2392;300;;561;;246;;1105;;31488;0.151036372466528;1;315;1
4fc28316843;1;16;16026;2;3;1;2;1;2;3;1;11;11;1;2;0;0;0;0;1;1;1;;16;400;2155;162;;;123;136;268;;558;31488;0.151036372466528;1;315;1
