hid;idno;relation;sex;age;age_month;occupation;industry;migrate_recent;disability
054af613ed4;4;3;2;10;;0;0;30;
054af613ed4;5;3;1;13;;0;0;30;0
0565c45b518;1;1;1;49;;;5;;0
0565c45b518;2;2;2;44;;6;1;20;0
0565c45b518;3;3;2;;;;;10;
0565c45b518;4;3;1;10;;0;0;10;0
0565c45b518;5;3;1;13;;0;0;10;0
0566d73f959;1;1;1;55;;7;4;30;
0566d73f959;2;2;2;21;;0;0;30;0
0566d73f959;3;3;;20;;4;4;30;0
057763eb52e;1;1;1;43;;0;;;0
057763eb52e;2;2;2;43;;0;0;99;0
057763eb52e;3;3;2;11;;0;;99;0
057763eb52e;4;3;1;13;;0;0;99;0
057763eb52e;5;3;2;15;;0;0;99;0
057763eb52e;6;3;1;16;;0;0;99;0
057763eb52e;7;3;2;19;;0;0;99;0
059ace1a39d;1;1;1;36;;5;7;20;0
059ace1a39d;2;2;2;36;;0;;;0
059ace1a39d;3;3;1;0;10;0;0;10;0
059d8899c82;1;1;1;38;;9;5;20;0
059d8899c82;2;2;2;30;;0;0;20;0
059d8899c82;3;3;2;1;21;0;0;20;0
059d8899c82;4;3;1;13;;0;0;99;0
05a47abe153;1;1;1;30;;8;8;11;0
05a47abe153;2;2;2;39;;;8;11;0
05a47abe153;3;3;2;4;51;0;0;11;0
05a47abe153;4;3;2;14;;0;0;12;0
05a52d88aac;1;1;1;39;;0;0;30;0
05a52d88aac;2;;2;39;;;0;0;0
05a52d88aac;3;3;1;3;45;0;0;99;0
05a52d88aac;4;3;1;13;;;0;0;0
05ada05d249;1;1;1;44;;5;3;99;0
05ada05d249;2;2;2;40;;;0;99;0
05ada05d249;3;3;1;10;;0;0;99;0
05ada05d249;4;3;2;12;;0;;20;0
05b159bf44c;1;1;2;50;;3;12;10;0
05b159bf44c;2;4;2;78;;0;0;99;0
05b8b861a9e;1;1;2;29;;5;6;20;0
05b8b861a9e;2;3;2;6;;0;0;11;0
05b8b861a9e;3;3;1;7;;0;0;12;0
05b8b861a9e;4;5;2;19;;9;15;12;0
05bf0c94c62;1;1;1;25;;;6;11;0
05bf0c94c62;2;2;2;24;;;13;;0
05c18002289;1;1;2;46;;0;0;30;0
05c18002289;2;3;1;21;;0;0;30;0
05c18002289;3;4;1;3;36;0;0;30;0
05ccfaaf393;1;1;1;37;;0;0;0;0
05ccfaaf393;2;4;1;45;;4;7;12;0
05d97abbab7;1;1;1;38;;;6;12;0
05d97abbab7;2;2;2;36;;0;0;12;0
05d97abbab7;3;3;1;10;;0;0;12;0
05d97abbab7;4;3;1;12;;;0;12;0
05eb3f2a51d;1;1;1;81;;6;1;99;1
05eb3f2a51d;2;2;2;62;;0;0;99;1
05eb3f2a51d;3;3;1;24;;0;12;20;0
0608c714403;1;1;2;57;;6;1;0;0
0608dd6f9de;1;1;2;25;;6;1;20;0
0608dd6f9de;2;3;2;0;4;0;;10;0
0608dd6f9de;3;3;1;2;28;0;0;11;0
0608dd6f9de;4;3;2;4;56;0;0;11;0
0608dd6f9de;5;3;2;6;;0;;11;
0608dd6f9de;6;4;1;15;;;0;11;0
0608dd6f9de;7;4;2;37;;6;1;99;0
063f6d4cf65;1;1;1;40;;6;1;11;0
063f6d4cf65;2;2;2;38;;;1;11;0
063f6d4cf65;3;3;2;5;;0;0;11;0
063f6d4cf65;4;3;2;;;0;0;11;0
063f6d4cf65;5;3;1;7;;0;0;11;0
063f6d4cf65;6;3;1;10;;0;0;11;0
063f6d4cf65;7;3;1;14;;;0;11;0
06407529cef;1;1;1;43;;6;1;30;0
06407529cef;2;2;2;40;;;14;0;0
06407529cef;3;3;2;15;;5;6;30;
06407529cef;4;3;2;19;;;12;0;0
06407529cef;5;3;2;21;;5;6;30;0
06407529cef;6;4;2;2;27;;0;30;0
0649d624d64;1;1;1;24;;6;1;10;0
0649d624d64;2;2;2;22;;0;0;20;0
0649d624d64;3;3;1;0;1;0;0;11;0
0649d624d64;4;3;2;5;;0;0;11;
0649d624d64;5;4;;13;;0;0;11;
064a839b004;1;1;1;52;;;0;0;0
064a839b004;2;2;2;55;;0;0;20;0
064fc88a3f5;1;1;1;45;;7;5;12;0
064fc88a3f5;2;3;2;23;;0;0;0;0
064fc88a3f5;3;4;2;4;56;0;0;11;0
065615848f6;1;1;1;37;;8;1;20;0
065615848f6;2;2;2;27;;0;0;20;0
065615848f6;3;3;2;3;42;0;0;20;0
065615848f6;4;3;1;4;50;0;0;20;0
0667373e1d4;1;1;1;34;;6;1;20;0
0667373e1d4;2;2;2;37;;6;1;10;0
0667373e1d4;3;3;2;8;;0;0;;0
0667373e1d4;4;3;1;10;;0;0;;0
0667373e1d4;5;3;1;11;;0;0;10;0
06827a55073;1;1;1;30;;8;;20;0
06827a55073;2;2;2;27;;0;0;20;0
06827a55073;3;3;2;10;;0;0;10;0
06827a55073;4;3;1;11;;0;0;10;
06827a55073;5;4;2;59;;0;0;10;
06838cb96e7;1;1;1;48;;0;0;20;0
06838cb96e7;2;2;2;43;;0;0;20;0
06838cb96e7;3;;1;2;25;0;0;20;0
06838cb96e7;4;3;1;4;53;0;0;20;0
06838cb96e7;5;3;2;5;;0;0;20;
06838cb96e7;6;3;1;7;;0;0;99;0
06838cb96e7;7;3;1;11;;0;0;30;0
06876753ca1;1;1;1;53;;7;;11;0
06876753ca1;2;2;2;47;;0;0;11;0
06876753ca1;3;3;1;10;;0;;11;0
06876753ca1;4;3;2;12;;;0;11;0
06876753ca1;5;3;1;14;;0;0;11;0
06876753ca1;6;3;2;20;;0;0;11;0
06876753ca1;7;3;1;26;;;14;11;0
06876753ca1;8;4;1;6;;0;0;11;0
068be650d50;1;1;1;59;;5;7;20;0
068be650d50;2;2;2;49;;9;15;99;0
068be650d50;3;3;2;10;;0;0;99;0
068be650d50;4;3;2;12;;0;0;99;
068be650d50;5;3;2;16;;0;0;99;0
069c22ca649;1;1;1;57;;0;0;11;0
069c22ca649;2;2;2;51;;0;0;11;0
06aa999700e;1;1;2;19;;0;0;12;0
06aa999700e;2;2;1;;;;1;99;0
06aa999700e;3;3;1;2;25;0;0;11;0
06aa999700e;4;;1;4;59;0;0;11;0
06be635c79c;1;1;1;40;;7;6;20;0
06be635c79c;2;2;2;36;;0;0;;0
06be635c79c;3;3;2;1;23;0;0;99;0
06be635c79c;4;;1;34;;0;0;20;0
06d238b38e2;1;1;1;49;;6;1;10;0
06d238b38e2;2;2;2;47;;6;1;20;1
06d238b38e2;3;3;1;25;;6;1;;0
06d64462e0d;1;1;1;29;;5;;99;0
06d64462e0d;2;2;1;27;;0;0;30;0
06d64462e0d;3;3;1;3;41;0;0;99;0
06d64462e0d;4;3;1;4;52;0;0;99;0
06d64462e0d;5;3;2;12;;0;0;10;0
06e3f4f4e27;1;1;1;56;;;8;;0
06e3f4f4e27;2;2;2;50;;0;0;12;0
06e3f4f4e27;3;3;1;15;;0;0;10;0
06e3f4f4e27;4;3;1;19;;;3;;
06e3f4f4e27;5;3;1;25;;8;3;11;0
06e3f4f4e27;6;3;1;31;;5;6;12;0
06e3f4f4e27;7;4;2;76;;0;0;;0
06e824d659c;1;1;2;58;;5;6;20;0
06f4dd07870;1;1;1;44;;6;1;11;0
06f4dd07870;2;2;2;43;;0;0;99;0
06f4dd07870;3;3;2;10;;0;0;11;0
06f4dd07870;4;3;1;18;;;;11;
06f4dd07870;5;4;2;78;;0;0;11;0
06fa078b20e;1;1;1;29;;5;6;11;
06fa078b20e;2;2;2;24;;4;9;20;
07022d5c02b;1;1;2;41;;3;2;20;0
07022d5c02b;2;3;2;13;;0;0;20;0
07022d5c02b;3;3;1;18;;0;0;20;0
0704017631f;1;1;1;56;;6;1;20;0
0704017631f;2;2;2;52;;6;1;99;0
0704017631f;3;3;1;16;;0;0;99;0
0704017631f;4;3;1;20;;;0;0;0
07073d04524;1;1;2;28;;0;0;20;0
07073d04524;2;3;1;1;18;0;;10;0
07073d04524;3;3;2;7;;0;;10;0
07073d04524;4;3;1;9;;0;0;20;0
07073d04524;5;3;1;11;;0;0;20;0
0718a679ce0;1;1;2;39;;5;3;20;0
0718a679ce0;2;3;2;4;59;0;0;11;0
0718a679ce0;3;3;2;9;;0;;99;0
0719a6c20f4;1;1;2;29;;5;6;0;0
0719a6c20f4;2;2;1;32;;5;6;20;0
071a61c1a72;1;1;1;48;;6;1;11;
071a61c1a72;2;2;2;43;;6;1;11;0
071a61c1a72;3;3;1;13;;;0;12;0
071a61c1a72;4;3;2;16;;6;1;11;0
072132fb138;1;1;1;50;;3;;20;1
072132fb138;2;2;2;38;;0;0;20;0
072132fb138;3;3;1;9;;0;0;20;0
072132fb138;4;3;1;17;;0;0;;0
072132fb138;5;3;2;18;;0;;20;0
072132fb138;6;3;2;19;;0;0;20;0
0738cfe8fef;1;1;2;71;;;0;20;0
0738cfe8fef;2;3;2;52;;0;0;99;
073b2a7ba87;1;1;1;56;;7;3;;0
073b2a7ba87;2;2;2;50;;7;3;99;0
073b2a7ba87;3;4;2;13;;0;0;99;0
07458841391;1;1;1;38;;7;4;30;0
07458841391;2;2;2;33;;2;12;99;0
07458841391;3;3;2;4;52;0;0;99;0
07458841391;4;3;;10;;0;0;99;0
07458841391;5;3;1;11;;0;;99;
0745ac0bbb0;1;1;1;43;;7;3;20;0
0745ac0bbb0;2;2;2;38;;2;6;30;0
0745ac0bbb0;3;3;1;3;37;0;0;;0
0745ac0bbb0;4;3;2;5;;0;0;20;0
0745ac0bbb0;5;3;1;8;;0;0;10;0
0757af9f2f8;1;1;1;36;;;3;30;0
0757af9f2f8;2;;2;20;;3;6;99;0
0757af9f2f8;3;3;2;3;36;0;;0;0
0757af9f2f8;4;3;2;5;;0;0;11;0
075f0672923;1;1;1;61;;2;0;12;0
075f0672923;2;2;2;54;;2;12;12;0
076a45e6792;1;1;1;25;;5;6;30;0
076a45e6792;2;2;2;24;;4;6;10;0
076a45e6792;3;3;2;6;;0;0;30;0
076a45e6792;4;3;1;7;;0;0;20;0
078cf3c7927;1;1;1;74;;;0;0;1
078cf3c7927;2;3;2;40;;;0;99;0
078cf3c7927;3;3;2;56;;0;0;;0
078cf3c7927;4;4;2;12;;0;0;10;0
07905c8d0d9;1;1;2;78;;6;1;10;0
07905c8d0d9;2;3;2;44;;0;0;0;1
07905c8d0d9;3;3;1;52;;0;0;;1
07905c8d0d9;4;3;1;57;;0;0;10;1
0797b2bbb63;1;1;1;25;;8;8;20;0
0797b2bbb63;2;2;2;21;;0;0;10;0
0797b2bbb63;3;3;1;2;26;0;0;20;0
07984e31b84;1;1;2;48;;7;3;20;0
07984e31b84;2;3;2;10;;0;;10;0
07984e31b84;3;3;1;18;;5;;30;0
07984e31b84;4;3;1;21;;8;3;11;0
07984e31b84;5;4;1;59;;0;;99;0
0799ca045ea;1;1;1;59;;6;;20;0
0799ca045ea;2;3;2;17;;6;1;10;0
0799ca045ea;3;3;2;25;;;1;10;0
0799ca045ea;4;3;1;30;;6;1;10;0
0799ca045ea;5;4;1;3;47;;0;12;0
0799ca045ea;6;4;2;5;;0;0;12;0
0799ca045ea;7;4;1;32;;7;5;10;0
0799ca045ea;8;4;2;49;;;;10;0
07a0892fca5;1;1;2;63;;;0;0;0
07a0892fca5;2;3;2;22;;4;;99;0
07a0892fca5;3;4;1;5;;0;0;11;0
07a0892fca5;4;4;1;8;;0;0;99;0
07a8975bf66;1;1;1;54;;3;;10;0
07a8975bf66;2;2;2;45;;;0;30;1
07a8975bf66;3;3;1;18;;0;;30;0
07a8975bf66;4;3;1;21;;0;0;30;0
07a8975bf66;5;3;2;28;;5;7;30;0
07a8975bf66;6;4;1;1;21;0;0;30;0
07a8975bf66;7;4;2;8;;0;0;10;0
07a8975bf66;8;4;1;22;;0;0;10;0
07a8975bf66;9;4;2;22;;0;0;10;0
07aa0183f94;1;1;1;43;;5;6;20;0
07aa0183f94;2;2;2;38;;7;3;20;0
07aa0183f94;3;3;2;12;;0;0;99;0
07aa0183f94;4;3;1;14;;0;0;20;0
07aa0183f94;5;3;2;18;;5;3;99;0
07c2698ce3a;1;1;1;46;;3;14;20;0
07c2698ce3a;2;2;2;48;;0;0;20;0
07c2698ce3a;3;3;2;11;;0;0;20;0
07c2698ce3a;4;3;1;12;;0;0;20;0
07c67b1958d;1;1;1;74;;6;1;10;0
07c848400ae;1;1;1;54;;1;6;20;0
07c848400ae;2;2;2;52;;1;6;99;0
07c848400ae;3;3;2;19;;0;0;99;
07c848400ae;4;3;1;21;;0;0;;
07c848400ae;5;3;1;26;;1;6;20;0
07ca94b2441;1;1;2;27;;5;6;20;0
07ca94b2441;2;2;1;21;;5;6;99;0
07d90cab776;1;1;1;52;;;0;10;0
07d90cab776;2;2;2;50;;;0;99;0
07d90cab776;3;3;1;6;;0;0;99;0
07d90cab776;4;3;2;18;;0;0;99;0
07d90cab776;5;3;2;19;;0;0;99;0
07d90cab776;6;4;2;25;;6;1;20;0
07dfe9f35c8;1;1;1;40;;6;1;11;0
07dfe9f35c8;2;2;2;36;;0;0;99;0
07dfe9f35c8;3;3;2;0;6;0;0;99;0
07dfe9f35c8;4;3;1;15;;6;1;99;0
07dfe9f35c8;5;3;1;16;;6;1;11;0
07dfe9f35c8;6;3;1;18;;6;1;99;0
07dfe9f35c8;7;3;1;20;;6;1;99;0
07e5dfb5493;1;1;1;;;6;1;30;0
07e5dfb5493;2;2;;28;;0;0;30;0
07e5dfb5493;3;3;2;;;0;0;10;0
07e5dfb5493;4;3;1;;;0;0;10;0
07e795663b3;1;1;1;77;;6;1;30;0
07e795663b3;2;2;2;65;;0;0;99;0
07e795663b3;3;3;1;24;;0;0;99;1
07e795663b3;4;4;1;7;;0;0;99;0
07e795663b3;5;4;2;9;;0;0;99;0
07e795663b3;6;4;2;9;;0;0;10;0
07e795663b3;7;4;1;10;;0;0;99;0
0805ac781a6;1;1;1;28;;0;0;0;0
0805ac781a6;2;2;2;31;;;15;99;0
0805ac781a6;3;3;2;5;;0;0;20;0
0805ac781a6;4;3;1;12;;0;;10;0
0805ac781a6;5;3;1;14;;0;0;;0
081fc683ef8;1;1;2;70;;6;;20;0
08243cfa03f;1;1;1;35;;7;5;11;0
08243cfa03f;2;2;2;30;;0;0;11;0
08243cfa03f;3;3;2;11;;0;0;11;0
082523efb86;1;1;2;50;;5;6;99;0
082523efb86;2;3;1;26;;4;11;99;0
082523efb86;3;5;2;58;;9;15;99;0
08265f53363;1;1;2;55;;0;0;99;0
08265f53363;2;3;2;15;;0;0;99;0
08265f53363;3;3;1;19;;0;0;99;0
082ef8f6913;1;1;1;42;;6;1;20;0
082ef8f6913;2;2;2;50;;6;1;10;0
082ef8f6913;3;3;2;11;;0;0;10;0
082ef8f6913;4;3;1;13;;0;0;99;0
082ef8f6913;5;3;2;17;;0;0;11;0
08452c672c9;1;1;1;41;;5;;99;
08452c672c9;2;2;2;32;;;13;99;0
08452c672c9;3;3;1;0;8;0;0;99;0
08452c672c9;4;3;1;3;45;0;0;10;0
08452c672c9;5;3;2;11;;0;0;99;0
08452c672c9;6;3;2;13;;0;0;99;0
08452c672c9;7;3;2;15;;0;0;99;0
085a9861d23;1;1;2;87;;0;0;12;0
0871768687e;1;1;2;56;;3;12;12;0
087b6c8b086;1;1;1;41;;6;1;10;
087b6c8b086;2;2;2;40;;5;6;12;0
087b6c8b086;3;3;1;14;;0;0;99;0
087cb4ac060;1;1;1;25;;4;8;20;0
087cb4ac060;2;2;;23;;0;0;20;0
087cb4ac060;3;3;2;0;9;0;0;99;0
08824bce589;1;1;1;;;3;12;20;0
08824bce589;2;2;2;20;;0;0;10;0
0886b2a1690;1;1;1;30;;7;3;30;0
0886b2a1690;2;3;2;12;;0;0;10;0
089543d74f9;1;1;2;90;;0;;99;1
089543d74f9;2;3;1;;;;;99;0
08c32265333;1;1;1;43;;0;0;10;0
08c32265333;2;2;2;57;;0;;20;0
08c32265333;3;3;1;9;;0;0;20;0
08c32265333;4;3;1;11;;0;0;20;0
08d0a0af256;1;1;1;41;;5;10;30;0
08d0a0af256;2;2;2;38;;2;;12;
08d0a0af256;3;3;1;7;;0;0;;0
08d0a0af256;4;3;1;8;;0;0;20;0
08d0a0af256;5;4;2;19;;4;7;10;0
08d0a0af256;6;5;2;9;;;0;30;0
08df0379f77;1;1;1;24;;6;1;30;0
08df0379f77;2;4;2;76;;6;1;30;
08e535474a2;1;1;1;30;;;0;30;0
08e535474a2;2;2;2;25;;0;0;30;
08e535474a2;3;3;2;3;38;0;0;30;0
08ef8a28270;1;1;1;48;;6;1;20;0
08ef8a28270;2;2;2;40;;6;1;10;0
08ef8a28270;3;3;2;4;51;0;0;11;0
08ef8a28270;4;3;2;7;;0;0;11;0
090e3a57da6;1;1;1;50;;5;6;20;0
090e3a57da6;2;2;;41;;;0;11;0
090e3a57da6;3;3;2;14;;0;0;10;1
091f8fe3885;1;1;2;36;;0;0;11;0
091f8fe3885;2;3;2;0;4;0;0;11;0
091f8fe3885;3;3;2;3;44;0;0;11;0
091f8fe3885;4;3;1;7;;0;0;11;0
091f8fe3885;5;3;1;;;0;0;11;0
091f8fe3885;6;5;2;12;;0;0;11;
091f8fe3885;7;5;1;15;;0;0;11;0
092972454a7;1;1;2;20;;9;1;99;1
092972454a7;2;4;1;60;;6;1;99;0
092c5ff2168;1;1;1;48;;0;0;;0
092c5ff2168;2;2;2;39;;0;0;10;0
092c5ff2168;3;3;2;3;43;0;0;10;0
092c5ff2168;4;3;1;17;;0;0;10;0
0936338161b;1;1;2;72;;0;0;11;0
0936338161b;2;3;2;23;;9;15;11;0
0936338161b;3;3;1;39;;6;1;11;0
0936338161b;4;3;1;55;;;0;11;0
0936338161b;5;4;1;21;;6;1;11;0
093f6f4e985;1;1;1;54;;;12;0;0
093f6f4e985;2;2;2;51;;2;8;0;0
093f6f4e985;3;3;2;20;;0;0;0;0
093f6f4e985;4;3;1;27;;;8;0;0
093f6f4e985;5;4;1;2;25;0;0;0;0
093f6f4e985;6;5;1;18;;0;0;0;0
093f6f4e985;7;5;2;21;;0;0;12;0
09544460b02;1;1;1;30;;;5;99;0
09544460b02;2;4;1;3;42;0;0;99;0
09544460b02;3;4;2;11;;0;0;10;0
09544460b02;4;4;2;21;;0;0;10;0
09544460b02;5;4;1;22;;9;5;99;0
095a36f3064;1;1;1;34;;6;1;30;0
095a36f3064;2;2;2;22;;6;1;30;0
095a36f3064;3;3;2;2;29;0;0;30;
095a36f3064;4;3;2;3;37;;0;10;0
095a36f3064;5;3;1;6;;0;0;30;
095a36f3064;6;3;2;18;;6;1;30;0
096d48d0960;1;1;;39;;2;11;99;0
096d48d0960;2;2;2;34;;2;12;99;0
096d48d0960;3;3;1;5;;0;0;99;0
096d48d0960;4;3;2;10;;0;0;20;0
096d48d0960;5;3;2;12;;0;0;20;0
096d48d0960;6;3;2;15;;0;0;20;0
098d9a1fa09;1;1;2;54;;0;0;20;0
098d9a1fa09;2;3;1;24;;4;6;20;0
098d9a1fa09;3;3;1;30;;4;6;20;
09b22a1cd69;1;1;1;34;;9;12;20;0
09b22a1cd69;2;2;2;22;;0;;20;0
09b22a1cd69;3;3;1;6;;0;0;20;0
09bec827024;1;1;1;33;;7;5;30;
09bec827024;2;2;;31;;0;0;99;0
09bec827024;3;3;2;7;;0;0;99;0
09bec827024;4;3;1;12;;0;;0;0
09c6a3a630a;1;1;1;29;;8;3;20;0
09c6a3a630a;2;2;2;26;;0;0;20;0
09c6a3a630a;3;3;2;4;53;0;0;20;0
09c6a3a630a;4;3;2;8;;0;0;20;0
09cbab544f0;1;1;1;61;;6;1;11;0
09cbab544f0;2;2;2;27;;6;1;99;0
09cbab544f0;3;3;1;1;14;0;0;;0
09f7b4f1b08;1;1;1;35;;7;3;12;
09f7b4f1b08;2;2;2;27;;0;0;12;0
09f7b4f1b08;3;3;2;2;27;0;0;12;0
09f7b4f1b08;4;3;2;3;43;;0;12;0
09f7b4f1b08;5;3;2;5;;0;0;12;0
09f7b4f1b08;6;4;2;64;;0;0;12;0
09f88399b99;1;1;1;41;;9;1;11;0
0a1ed2acaa4;1;1;1;28;;0;0;20;0
0a1ed2acaa4;2;2;2;20;;0;0;99;0
0a1ed2acaa4;3;3;1;0;3;0;0;20;0
0a1ed2acaa4;4;3;2;2;31;0;0;11;0
0a1f0178f15;1;1;1;43;;5;11;20;0
0a1f0178f15;2;2;2;35;;0;0;99;0
0a1f0178f15;3;3;1;1;22;0;0;20;0
0a1f0178f15;4;3;2;9;;;;;0
0a1f0178f15;5;3;1;12;;0;0;20;0
0a1f0178f15;6;3;;12;;0;0;99;0
0a1f0178f15;7;3;;18;;0;0;20;0
0a21ac45f1a;1;1;2;40;;4;6;20;0
0a21ac45f1a;2;3;1;7;;0;0;20;0
0a2710ed9c3;1;1;1;65;;7;5;20;1
0a2f4e68a43;1;1;1;35;;7;5;30;0
0a2f4e68a43;2;2;2;32;;9;15;30;0
0a2f4e68a43;3;3;2;14;;0;0;30;0
0a2f4e68a43;4;4;2;8;;0;0;30;0
0a2f4e68a43;5;4;2;26;;5;6;30;0
0a354f36b27;1;1;;40;;;5;20;
0a354f36b27;2;2;2;37;;;;20;0
0a354f36b27;3;3;1;2;34;0;0;20;0
0a354f36b27;4;3;1;11;;;0;;0
0a354f36b27;5;3;2;14;;0;0;20;
0a626f95264;1;1;2;19;;0;0;30;0
0a626f95264;2;3;1;0;6;0;0;12;0
0a626f95264;3;3;1;2;26;0;0;12;0
0a66890024b;1;1;1;65;;6;1;11;0
0a66890024b;2;2;2;56;;;0;99;0
0a66890024b;3;3;2;16;;0;0;99;0
0a66890024b;4;3;2;23;;6;1;99;0
0a66890024b;5;4;2;3;45;0;0;11;0
0a66890024b;6;4;1;10;;0;0;99;0
0a66890024b;7;4;;20;;6;1;11;0
0a69f6754eb;1;1;1;50;;5;3;99;0
0a69f6754eb;2;2;2;37;;0;0;12;0
0a69f6754eb;3;3;2;1;14;0;0;12;0
0a69f6754eb;4;3;2;5;;;0;12;0
0a69f6754eb;5;5;2;33;;9;15;12;0
0a6d532ed01;1;1;1;71;;0;;20;0
0a6d532ed01;2;2;2;70;;0;0;20;0
0a6ee63a034;1;1;1;62;;6;1;20;0
0a6ee63a034;2;3;1;28;;;1;99;0
0a6ee63a034;3;3;1;31;;6;;20;0
0a6ee63a034;4;3;1;32;;6;1;20;0
0a6ee63a034;5;3;1;33;;6;1;20;0
0a6ee63a034;6;3;1;39;;;;20;0
0a6ee63a034;7;5;1;30;;6;1;20;0
0a6ee63a034;8;5;1;35;;6;1;20;0
0a75ece1919;1;1;1;47;;3;12;0;0
0a75ece1919;2;4;2;72;;;0;99;1
0a849c1ee5f;1;1;1;24;;9;1;12;0
0a849c1ee5f;2;2;2;20;;0;0;99;0
0a849c1ee5f;3;3;2;0;4;0;0;11;0
0a849c1ee5f;4;3;1;2;31;0;0;20;0
0a86a352263;1;1;1;36;;5;11;30;
0a86a352263;2;2;;33;;0;0;30;0
0a86a352263;3;3;2;7;;0;0;30;
0a8c760eafe;1;1;1;38;;7;14;20;0
0a8c760eafe;2;2;2;29;;;3;20;0
0a8c760eafe;3;3;1;5;;0;;20;0
0a8c760eafe;4;3;1;7;;0;0;;0
0a91e9ad55f;1;1;1;68;;;0;0;1
0a91e9ad55f;2;;2;66;;0;0;10;1
0a91e9ad55f;3;3;1;34;;0;0;10;0
0a91e9ad55f;4;4;1;0;1;0;0;20;0
0a91e9ad55f;5;4;1;4;48;0;0;99;0
0a91e9ad55f;6;4;2;7;;0;0;20;0
0a91e9ad55f;7;4;2;13;;0;0;;0
0a91e9ad55f;8;4;2;33;;9;15;10;0
0aab5ea1b07;1;1;1;25;;6;1;20;0
0aab5ea1b07;2;3;2;3;43;0;0;20;0
0aab5ea1b07;3;4;2;34;;6;;20;0
0aab5ea1b07;4;4;2;77;;6;1;20;0
0ac39ef2c25;1;1;1;57;;;1;0;0
0ac39ef2c25;2;2;2;52;;6;1;99;0
0ac39ef2c25;3;3;1;21;;6;1;0;0
0ac39ef2c25;4;3;1;25;;6;1;11;0
0ac39ef2c25;5;3;2;33;;6;1;11;
0ac39ef2c25;6;4;2;7;;0;0;99;0
0ac39ef2c25;7;4;2;8;;0;0;11;0
0ac39ef2c25;8;4;2;8;;0;0;0;0
0acaf342f17;1;1;2;49;;6;1;11;0
0acaf342f17;2;3;1;14;;0;0;11;0
0acf7f08af5;1;1;2;35;;9;6;20;0
0acf7f08af5;2;3;1;3;39;0;0;;0
0acf7f08af5;3;4;2;56;;0;0;99;0
0ae2a3692ee;1;1;2;47;;0;0;12;0
0ae2a3692ee;2;3;1;13;;0;0;0;0
0ae2a3692ee;3;3;1;16;;9;6;11;0
0aebd2a90e7;1;1;1;21;;6;1;20;0
0aebd2a90e7;2;2;2;19;;6;1;11;0
0af9c76332b;1;1;2;42;;2;11;20;
0af9c76332b;2;3;2;23;;;11;20;0
0af9c76332b;3;;1;23;;;11;20;0
0b0eb60cfbd;1;1;1;35;;7;3;20;0
0b0eb60cfbd;2;2;2;28;;7;;99;0
0b18f74855e;1;1;1;25;;9;;12;0
0b18f74855e;2;2;2;18;;0;0;12;0
0b38e6bfe49;1;1;1;48;;8;10;11;0
0b38e6bfe49;2;2;2;46;;0;;11;0
0b38e6bfe49;3;3;1;10;;0;0;11;0
0b38e6bfe49;4;3;2;14;;0;0;11;0
0b38e6bfe49;5;3;1;17;;7;14;11;0
0b38e6bfe49;6;3;2;19;;4;9;11;0
0b485acdbc9;1;1;1;37;;3;3;20;0
0b485acdbc9;2;2;2;31;;0;0;10;0
0b485acdbc9;3;3;2;5;;0;0;10;0
0b485acdbc9;4;3;1;8;;0;0;12;0
0b5624295e3;1;1;1;63;;7;3;20;0
0b5624295e3;2;2;2;59;;9;15;12;0
0b5624295e3;3;3;;33;;0;0;12;0
0b5624295e3;4;4;2;3;45;0;0;12;0
0b5624295e3;5;4;1;4;51;0;0;12;0
0b5624295e3;6;4;1;36;;7;3;12;0
0b569b85abd;1;1;1;22;;6;1;20;0
0b569b85abd;2;2;2;21;;6;1;30;0
0b569b85abd;3;3;2;3;47;0;0;11;0
0b623367ded;1;1;2;53;;0;0;99;
0b623367ded;2;2;1;;;;1;99;0
0b623367ded;3;3;2;11;;0;0;99;0
0b623367ded;4;3;2;12;;0;0;99;0
0b623367ded;5;3;2;12;;0;0;99;0
0b623367ded;6;3;2;14;;0;0;99;0
0b623367ded;7;3;2;15;;;0;99;0
0b62ad67ca6;1;1;1;58;;6;1;99;0
0b62ad67ca6;2;2;2;49;;6;1;99;0
0b62ad67ca6;3;3;1;4;49;0;0;0;0
0b62ad67ca6;4;3;2;6;;0;0;11;0
0b62ad67ca6;5;3;1;7;;0;;11;0
0b62ad67ca6;6;3;1;9;;0;0;11;0
0b62ad67ca6;7;3;1;12;;;;99;0
0b62ad67ca6;8;3;2;13;;0;0;30;0
0b62ad67ca6;9;4;2;2;27;0;0;11;0
0b62ad67ca6;10;4;1;83;;0;0;99;1
0b73290ddeb;1;1;1;27;;7;5;10;0
0b73290ddeb;2;2;2;21;;5;14;11;0
0b73290ddeb;3;3;2;2;26;;0;11;0
0b7d086b607;1;1;2;30;;9;15;20;0
0b7d086b607;2;3;2;3;36;0;0;20;0
0b7d086b607;3;3;2;7;;0;0;20;0
0b7d086b607;4;3;1;15;;;0;99;0
0b83ce226b2;1;1;1;48;;7;5;;0
0b83ce226b2;2;2;2;42;;0;0;11;0
0b83ce226b2;3;3;2;14;;0;0;11;0
0b83ce226b2;4;3;1;21;;7;3;11;0
0b83ce226b2;5;3;1;22;;7;3;11;0
0b83ce226b2;6;4;1;0;1;0;0;11;0
0b83ce226b2;7;4;2;17;;8;3;11;0
0b83ce226b2;8;4;2;20;;;3;0;0
0b91b8ea022;1;1;1;55;;6;1;20;0
